Age,Gender,Avg_Daily_Screen_Time_hr,Primary_Device,Exceeded_Recommended_Limit,Educational_to_Recreational_Ratio,Health_Impacts,Urban_or_Rural,Age_Band,Device_Type,Health_Impact_Type,Device_Share,Edu_Recreational_Percent
16,Female,4.41,TV,True,0.32,"poor sleep, anxiety",Rural,Teenagers,Wallmounted,Physical & Mental,0.25607495881383857,32.0
18,Female,4.67,Laptop,True,0.41,poor sleep,Urban,Late teens,Portable,Physical,0.1475494233937397,41.0
12,Female,4.41,Tablet,True,0.35,poor sleep,Rural,Pre-teens,Portable,Physical,0.12602965403624383,35.0
14,Male,5.69,Smartphone,True,0.42,no health impact,Urban,Teenagers,Portable,None,0.47034596375617793,42.0
12,Male,5.02,Laptop,True,0.43,poor sleep,Urban,Pre-teens,Portable,Physical,0.1475494233937397,43.0
14,Female,5.12,TV,True,0.45,poor sleep,Urban,Teenagers,Wallmounted,Physical,0.25607495881383857,45.0
11,Male,5.66,Smartphone,True,0.31,no health impact,Rural,Pre-teens,Portable,None,0.47034596375617793,31.0
15,Male,3.6,TV,True,0.4,poor sleep,Urban,Teenagers,Wallmounted,Physical,0.25607495881383857,40.0
18,Male,3.69,Smartphone,True,0.33,"poor sleep, eye strain",Urban,Late teens,Portable,Physical,0.47034596375617793,33.0
17,Female,6.24,Smartphone,True,0.43,no health impact,Urban,Late teens,Portable,None,0.47034596375617793,43.0
18,Male,6.36,TV,True,0.4,poor sleep,Rural,Late teens,Wallmounted,Physical,0.25607495881383857,40.0
17,Male,4.33,Laptop,True,0.31,"poor sleep, obesity risk",Urban,Late teens,Portable,Physical,0.1475494233937397,31.0
14,Female,5.88,TV,True,0.31,no health impact,Urban,Teenagers,Wallmounted,None,0.25607495881383857,31.0
17,Female,2.31,Smartphone,False,0.44,no health impact,Urban,Late teens,Portable,None,0.47034596375617793,44.0
12,Female,7.33,TV,True,0.45,poor sleep,Urban,Pre-teens,Wallmounted,Physical,0.25607495881383857,45.0
18,Female,4.04,TV,True,0.41,"poor sleep, anxiety",Urban,Late teens,Wallmounted,Physical & Mental,0.25607495881383857,41.0
13,Female,6.68,Smartphone,True,0.36,"poor sleep, eye strain",Urban,Teenagers,Portable,Physical,0.47034596375617793,36.0
12,Female,5.83,Smartphone,True,0.41,no health impact,Rural,Pre-teens,Portable,None,0.47034596375617793,41.0
14,Female,4.56,Laptop,True,0.49,"poor sleep, eye strain, anxiety, obesity risk",Rural,Teenagers,Portable,Physical & Mental,0.1475494233937397,49.0
9,Male,3.96,Smartphone,True,0.43,eye strain,Urban,Pre-teens,Portable,Physical,0.47034596375617793,43.0
12,Male,3.29,Smartphone,True,0.41,eye strain,Urban,Pre-teens,Portable,Physical,0.47034596375617793,41.0
17,Female,5.39,Smartphone,True,0.4,eye strain,Urban,Late teens,Portable,Physical,0.47034596375617793,40.0
10,Female,0.94,Smartphone,False,0.5,no health impact,Urban,Pre-teens,Portable,None,0.47034596375617793,50.0
16,Female,3.21,Smartphone,True,0.42,no health impact,Urban,Teenagers,Portable,None,0.47034596375617793,42.0
13,Female,2.95,Smartphone,False,0.42,no health impact,Urban,Teenagers,Portable,None,0.47034596375617793,42.0
17,Female,4.99,Smartphone,True,0.45,"poor sleep, eye strain",Urban,Late teens,Portable,Physical,0.47034596375617793,45.0
10,Female,2.42,Smartphone,True,0.46,no health impact,Urban,Pre-teens,Portable,None,0.47034596375617793,46.0
14,Male,5.49,Smartphone,True,0.44,"anxiety, obesity risk",Urban,Teenagers,Portable,Mental,0.47034596375617793,44.0
11,Female,2.45,Smartphone,False,0.36,no health impact,Urban,Pre-teens,Portable,None,0.47034596375617793,36.0
10,Female,0.0,Tablet,False,0.49,no health impact,Urban,Pre-teens,Portable,None,0.12602965403624383,49.0
15,Male,5.39,TV,True,0.33,"poor sleep, eye strain",Rural,Teenagers,Wallmounted,Physical,0.25607495881383857,33.0
11,Female,4.16,Smartphone,True,0.37,poor sleep,Rural,Pre-teens,Portable,Physical,0.47034596375617793,37.0
18,Female,5.22,TV,True,0.39,no health impact,Rural,Late teens,Wallmounted,None,0.25607495881383857,39.0
8,Female,6.82,TV,True,0.57,"poor sleep, anxiety",Urban,Pre-teens,Wallmounted,Physical & Mental,0.25607495881383857,56.99999999999999
13,Female,4.94,Smartphone,True,0.45,no health impact,Urban,Teenagers,Portable,None,0.47034596375617793,45.0
17,Male,4.32,Smartphone,True,0.31,poor sleep,Urban,Late teens,Portable,Physical,0.47034596375617793,31.0
18,Male,4.81,Smartphone,True,0.38,"poor sleep, eye strain",Urban,Late teens,Portable,Physical,0.47034596375617793,38.0
18,Female,3.86,TV,True,0.45,anxiety,Urban,Late teens,Wallmounted,Mental,0.25607495881383857,45.0
8,Female,2.97,TV,True,0.57,no health impact,Urban,Pre-teens,Wallmounted,None,0.25607495881383857,56.99999999999999
12,Male,2.76,Smartphone,False,0.37,no health impact,Rural,Pre-teens,Portable,None,0.47034596375617793,37.0
14,Female,4.84,Smartphone,True,0.46,"poor sleep, eye strain",Rural,Teenagers,Portable,Physical,0.47034596375617793,46.0
13,Male,3.68,Laptop,True,0.32,poor sleep,Urban,Teenagers,Portable,Physical,0.1475494233937397,32.0
9,Female,6.74,Smartphone,True,0.59,poor sleep,Rural,Pre-teens,Portable,Physical,0.47034596375617793,59.0
18,Male,4.49,Smartphone,True,0.33,no health impact,Urban,Late teens,Portable,None,0.47034596375617793,33.0
11,Female,5.04,Smartphone,True,0.33,obesity risk,Urban,Pre-teens,Portable,Other,0.47034596375617793,33.0
18,Male,5.76,Smartphone,True,0.41,poor sleep,Urban,Late teens,Portable,Physical,0.47034596375617793,41.0
9,Female,7.4,Tablet,True,0.55,"poor sleep, obesity risk",Urban,Pre-teens,Portable,Physical,0.12602965403624383,55.00000000000001
18,Female,5.59,Smartphone,True,0.3,obesity risk,Urban,Late teens,Portable,Other,0.47034596375617793,30.0
8,Male,0.48,TV,False,0.57,no health impact,Rural,Pre-teens,Wallmounted,None,0.25607495881383857,56.99999999999999
10,Female,3.74,Smartphone,True,0.47,no health impact,Urban,Pre-teens,Portable,None,0.47034596375617793,47.0
10,Female,0.03,TV,False,0.56,no health impact,Urban,Pre-teens,Wallmounted,None,0.25607495881383857,56.00000000000001
14,Male,5.85,Smartphone,True,0.36,poor sleep,Urban,Teenagers,Portable,Physical,0.47034596375617793,36.0
8,Male,1.05,TV,False,0.58,no health impact,Rural,Pre-teens,Wallmounted,None,0.25607495881383857,57.99999999999999
16,Male,3.23,TV,True,0.47,poor sleep,Urban,Teenagers,Wallmounted,Physical,0.25607495881383857,47.0
18,Female,5.22,Smartphone,True,0.33,no health impact,Urban,Late teens,Portable,None,0.47034596375617793,33.0
13,Female,3.53,Laptop,True,0.48,"poor sleep, eye strain",Urban,Teenagers,Portable,Physical,0.1475494233937397,48.0
11,Female,4.76,TV,True,0.5,no health impact,Rural,Pre-teens,Wallmounted,None,0.25607495881383857,50.0
10,Male,2.35,TV,True,0.44,no health impact,Urban,Pre-teens,Wallmounted,None,0.25607495881383857,44.0
10,Female,0.0,Tablet,False,0.54,no health impact,Urban,Pre-teens,Portable,None,0.12602965403624383,54.0
9,Male,5.23,TV,True,0.47,poor sleep,Urban,Pre-teens,Wallmounted,Physical,0.25607495881383857,47.0
9,Male,0.97,TV,False,0.55,no health impact,Rural,Pre-teens,Wallmounted,None,0.25607495881383857,55.00000000000001
17,Male,4.93,Smartphone,True,0.35,"poor sleep, obesity risk",Urban,Late teens,Portable,Physical,0.47034596375617793,35.0
12,Female,4.78,TV,True,0.31,eye strain,Urban,Pre-teens,Wallmounted,Physical,0.25607495881383857,31.0
16,Female,5.56,Smartphone,True,0.33,"poor sleep, anxiety",Rural,Teenagers,Portable,Physical & Mental,0.47034596375617793,33.0
9,Female,6.73,TV,True,0.44,poor sleep,Urban,Pre-teens,Wallmounted,Physical,0.25607495881383857,44.0
9,Male,5.14,Smartphone,True,0.53,"poor sleep, eye strain",Urban,Pre-teens,Portable,Physical,0.47034596375617793,53.0
13,Male,4.15,Smartphone,True,0.34,no health impact,Rural,Teenagers,Portable,None,0.47034596375617793,34.0
17,Female,5.0,Smartphone,True,0.32,poor sleep,Urban,Late teens,Portable,Physical,0.47034596375617793,32.0
9,Male,3.86,TV,True,0.41,eye strain,Urban,Pre-teens,Wallmounted,Physical,0.25607495881383857,41.0
11,Male,2.94,TV,False,0.42,no health impact,Urban,Pre-teens,Wallmounted,None,0.25607495881383857,42.0
13,Female,5.15,Smartphone,True,0.31,poor sleep,Urban,Teenagers,Portable,Physical,0.47034596375617793,31.0
12,Female,4.69,Smartphone,True,0.36,"poor sleep, anxiety",Rural,Pre-teens,Portable,Physical & Mental,0.47034596375617793,36.0
8,Male,5.91,TV,True,0.47,poor sleep,Urban,Pre-teens,Wallmounted,Physical,0.25607495881383857,47.0
13,Male,3.7,Smartphone,True,0.32,"poor sleep, anxiety",Rural,Teenagers,Portable,Physical & Mental,0.47034596375617793,32.0
8,Female,7.92,Smartphone,True,0.44,poor sleep,Urban,Pre-teens,Portable,Physical,0.47034596375617793,44.0
10,Male,5.05,Smartphone,True,0.47,"poor sleep, obesity risk",Urban,Pre-teens,Portable,Physical,0.47034596375617793,47.0
17,Male,3.95,Tablet,True,0.45,"poor sleep, anxiety",Urban,Late teens,Portable,Physical & Mental,0.12602965403624383,45.0
12,Male,6.31,TV,True,0.33,anxiety,Urban,Pre-teens,Wallmounted,Mental,0.25607495881383857,33.0
17,Female,2.08,Laptop,False,0.37,no health impact,Urban,Late teens,Portable,None,0.1475494233937397,37.0
12,Female,3.62,Smartphone,True,0.48,"poor sleep, eye strain",Urban,Pre-teens,Portable,Physical,0.47034596375617793,48.0
17,Female,6.14,Laptop,True,0.47,poor sleep,Urban,Late teens,Portable,Physical,0.1475494233937397,47.0
13,Male,4.76,Tablet,True,0.44,"poor sleep, eye strain",Urban,Teenagers,Portable,Physical,0.12602965403624383,44.0
17,Male,5.72,Laptop,True,0.43,obesity risk,Urban,Late teens,Portable,Other,0.1475494233937397,43.0
15,Female,3.13,Tablet,True,0.43,poor sleep,Urban,Teenagers,Portable,Physical,0.12602965403624383,43.0
12,Female,3.73,Smartphone,True,0.47,poor sleep,Rural,Pre-teens,Portable,Physical,0.47034596375617793,47.0
18,Male,3.79,TV,True,0.41,"poor sleep, eye strain, anxiety, obesity risk",Rural,Late teens,Wallmounted,Physical & Mental,0.25607495881383857,41.0
8,Male,6.73,TV,True,0.51,"poor sleep, obesity risk",Urban,Pre-teens,Wallmounted,Physical,0.25607495881383857,51.0
12,Female,5.82,Tablet,True,0.38,eye strain,Urban,Pre-teens,Portable,Physical,0.12602965403624383,38.0
10,Male,2.53,TV,True,0.6,no health impact,Urban,Pre-teens,Wallmounted,None,0.25607495881383857,60.0
11,Male,3.45,Tablet,True,0.33,no health impact,Urban,Pre-teens,Portable,None,0.12602965403624383,33.0
15,Female,2.92,Smartphone,False,0.41,no health impact,Urban,Teenagers,Portable,None,0.47034596375617793,41.0
14,Female,1.25,Laptop,False,0.5,no health impact,Urban,Teenagers,Portable,None,0.1475494233937397,50.0
18,Male,4.72,Smartphone,True,0.43,"poor sleep, anxiety",Rural,Late teens,Portable,Physical & Mental,0.47034596375617793,43.0
12,Male,6.14,Smartphone,True,0.31,no health impact,Rural,Pre-teens,Portable,None,0.47034596375617793,31.0
9,Male,8.46,Smartphone,True,0.5,no health impact,Urban,Pre-teens,Portable,None,0.47034596375617793,50.0
13,Female,3.9,Smartphone,True,0.35,eye strain,Urban,Teenagers,Portable,Physical,0.47034596375617793,35.0
18,Female,4.62,TV,True,0.43,"poor sleep, anxiety",Rural,Late teens,Wallmounted,Physical & Mental,0.25607495881383857,43.0
13,Male,4.47,Laptop,True,0.34,poor sleep,Urban,Teenagers,Portable,Physical,0.1475494233937397,34.0
17,Male,4.86,TV,True,0.3,poor sleep,Urban,Late teens,Wallmounted,Physical,0.25607495881383857,30.0
17,Male,2.59,Smartphone,False,0.4,no health impact,Urban,Late teens,Portable,None,0.47034596375617793,40.0
18,Female,6.87,Laptop,True,0.38,poor sleep,Urban,Late teens,Portable,Physical,0.1475494233937397,38.0
13,Female,4.22,Smartphone,True,0.43,"poor sleep, eye strain",Urban,Teenagers,Portable,Physical,0.47034596375617793,43.0
16,Female,6.89,Smartphone,True,0.45,poor sleep,Urban,Teenagers,Portable,Physical,0.47034596375617793,45.0
18,Female,3.61,Smartphone,True,0.49,poor sleep,Rural,Late teens,Portable,Physical,0.47034596375617793,49.0
15,Male,4.97,Smartphone,True,0.49,no health impact,Urban,Teenagers,Portable,None,0.47034596375617793,49.0
15,Male,4.98,TV,True,0.38,eye strain,Urban,Teenagers,Wallmounted,Physical,0.25607495881383857,38.0
8,Female,3.31,Tablet,True,0.52,poor sleep,Rural,Pre-teens,Portable,Physical,0.12602965403624383,52.0
12,Female,3.5,Smartphone,True,0.48,anxiety,Urban,Pre-teens,Portable,Mental,0.47034596375617793,48.0
14,Female,4.12,Smartphone,True,0.31,no health impact,Rural,Teenagers,Portable,None,0.47034596375617793,31.0
13,Male,4.62,Smartphone,True,0.43,"poor sleep, eye strain",Urban,Teenagers,Portable,Physical,0.47034596375617793,43.0
12,Male,2.96,Laptop,False,0.33,no health impact,Urban,Pre-teens,Portable,None,0.1475494233937397,33.0
15,Female,2.31,Smartphone,False,0.3,no health impact,Rural,Teenagers,Portable,None,0.47034596375617793,30.0
10,Female,0.0,Smartphone,False,0.56,no health impact,Urban,Pre-teens,Portable,None,0.47034596375617793,56.00000000000001
13,Female,4.15,TV,True,0.39,poor sleep,Urban,Teenagers,Wallmounted,Physical,0.25607495881383857,39.0
12,Male,5.03,Smartphone,True,0.41,anxiety,Rural,Pre-teens,Portable,Mental,0.47034596375617793,41.0
15,Male,5.44,Smartphone,True,0.43,"poor sleep, obesity risk",Urban,Teenagers,Portable,Physical,0.47034596375617793,43.0
11,Female,2.74,Smartphone,False,0.47,no health impact,Rural,Pre-teens,Portable,None,0.47034596375617793,47.0
15,Male,6.26,Laptop,True,0.38,no health impact,Urban,Teenagers,Portable,None,0.1475494233937397,38.0
17,Female,6.49,Tablet,True,0.49,no health impact,Rural,Late teens,Portable,None,0.12602965403624383,49.0
9,Male,5.19,Tablet,True,0.54,no health impact,Urban,Pre-teens,Portable,None,0.12602965403624383,54.0
16,Male,5.07,Smartphone,True,0.32,no health impact,Urban,Teenagers,Portable,None,0.47034596375617793,32.0
16,Male,5.34,Smartphone,True,0.4,poor sleep,Urban,Teenagers,Portable,Physical,0.47034596375617793,40.0
17,Female,5.96,Laptop,True,0.35,"poor sleep, anxiety",Rural,Late teens,Portable,Physical & Mental,0.1475494233937397,35.0
17,Male,3.18,Smartphone,True,0.41,no health impact,Urban,Late teens,Portable,None,0.47034596375617793,41.0
13,Female,4.34,TV,True,0.33,eye strain,Urban,Teenagers,Wallmounted,Physical,0.25607495881383857,33.0
11,Female,7.91,TV,True,0.44,anxiety,Rural,Pre-teens,Wallmounted,Mental,0.25607495881383857,44.0
11,Male,4.57,Smartphone,True,0.4,"poor sleep, anxiety",Urban,Pre-teens,Portable,Physical & Mental,0.47034596375617793,40.0
13,Male,3.44,TV,True,0.31,anxiety,Urban,Teenagers,Wallmounted,Mental,0.25607495881383857,31.0
12,Male,3.45,Smartphone,True,0.32,"poor sleep, anxiety",Rural,Pre-teens,Portable,Physical & Mental,0.47034596375617793,32.0
13,Male,4.99,Smartphone,True,0.33,"poor sleep, eye strain",Rural,Teenagers,Portable,Physical,0.47034596375617793,33.0
14,Female,4.08,Laptop,True,0.47,no health impact,Urban,Teenagers,Portable,None,0.1475494233937397,47.0
14,Male,5.62,Smartphone,True,0.39,poor sleep,Rural,Teenagers,Portable,Physical,0.47034596375617793,39.0
16,Female,7.23,Smartphone,True,0.37,no health impact,Urban,Teenagers,Portable,None,0.47034596375617793,37.0
15,Male,4.67,TV,True,0.35,no health impact,Urban,Teenagers,Wallmounted,None,0.25607495881383857,35.0
13,Female,5.93,Tablet,True,0.48,"poor sleep, eye strain, anxiety",Urban,Teenagers,Portable,Physical & Mental,0.12602965403624383,48.0
13,Male,3.75,Smartphone,True,0.5,poor sleep,Urban,Teenagers,Portable,Physical,0.47034596375617793,50.0
12,Male,4.19,Smartphone,True,0.46,poor sleep,Urban,Pre-teens,Portable,Physical,0.47034596375617793,46.0
8,Female,0.91,TV,False,0.5,no health impact,Urban,Pre-teens,Wallmounted,None,0.25607495881383857,50.0
16,Female,4.63,Smartphone,True,0.49,anxiety,Urban,Teenagers,Portable,Mental,0.47034596375617793,49.0
16,Male,5.11,TV,True,0.35,anxiety,Urban,Teenagers,Wallmounted,Mental,0.25607495881383857,35.0
16,Female,3.79,Smartphone,True,0.32,anxiety,Rural,Teenagers,Portable,Mental,0.47034596375617793,32.0
18,Male,3.78,Smartphone,True,0.36,no health impact,Urban,Late teens,Portable,None,0.47034596375617793,36.0
15,Female,5.35,Laptop,True,0.34,no health impact,Rural,Teenagers,Portable,None,0.1475494233937397,34.0
17,Female,5.4,Tablet,True,0.45,"poor sleep, eye strain",Rural,Late teens,Portable,Physical,0.12602965403624383,45.0
10,Male,7.93,Tablet,True,0.51,"poor sleep, eye strain",Urban,Pre-teens,Portable,Physical,0.12602965403624383,51.0
8,Male,8.46,TV,True,0.53,poor sleep,Urban,Pre-teens,Wallmounted,Physical,0.25607495881383857,53.0
18,Female,4.97,Smartphone,True,0.4,poor sleep,Urban,Late teens,Portable,Physical,0.47034596375617793,40.0
15,Male,5.05,Smartphone,True,0.43,"anxiety, obesity risk",Urban,Teenagers,Portable,Mental,0.47034596375617793,43.0
14,Female,3.23,TV,True,0.43,"poor sleep, eye strain",Rural,Teenagers,Wallmounted,Physical,0.25607495881383857,43.0
12,Female,4.09,Smartphone,True,0.48,"eye strain, obesity risk",Urban,Pre-teens,Portable,Physical,0.47034596375617793,48.0
17,Male,2.41,Laptop,False,0.35,no health impact,Rural,Late teens,Portable,None,0.1475494233937397,35.0
14,Female,5.54,Smartphone,True,0.5,poor sleep,Rural,Teenagers,Portable,Physical,0.47034596375617793,50.0
17,Female,5.11,Laptop,True,0.5,"poor sleep, eye strain, anxiety",Urban,Late teens,Portable,Physical & Mental,0.1475494233937397,50.0
11,Male,3.69,TV,True,0.31,obesity risk,Urban,Pre-teens,Wallmounted,Other,0.25607495881383857,31.0
16,Male,5.22,Smartphone,True,0.43,poor sleep,Rural,Teenagers,Portable,Physical,0.47034596375617793,43.0
18,Male,3.94,Laptop,True,0.45,"poor sleep, obesity risk",Urban,Late teens,Portable,Physical,0.1475494233937397,45.0
17,Female,8.26,TV,True,0.45,"poor sleep, anxiety",Urban,Late teens,Wallmounted,Physical & Mental,0.25607495881383857,45.0
9,Female,0.76,TV,False,0.59,no health impact,Rural,Pre-teens,Wallmounted,None,0.25607495881383857,59.0
16,Female,2.51,Laptop,False,0.38,no health impact,Urban,Teenagers,Portable,None,0.1475494233937397,38.0
16,Male,4.24,Tablet,True,0.49,poor sleep,Rural,Teenagers,Portable,Physical,0.12602965403624383,49.0
12,Male,6.71,Smartphone,True,0.39,"poor sleep, anxiety",Urban,Pre-teens,Portable,Physical & Mental,0.47034596375617793,39.0
18,Male,7.13,Smartphone,True,0.38,eye strain,Urban,Late teens,Portable,Physical,0.47034596375617793,38.0
8,Female,6.25,Smartphone,True,0.53,poor sleep,Urban,Pre-teens,Portable,Physical,0.47034596375617793,53.0
14,Female,5.51,Tablet,True,0.38,no health impact,Rural,Teenagers,Portable,None,0.12602965403624383,38.0
17,Male,4.86,Smartphone,True,0.45,"poor sleep, eye strain, anxiety",Urban,Late teens,Portable,Physical & Mental,0.47034596375617793,45.0
17,Female,5.68,Smartphone,True,0.39,"poor sleep, eye strain, obesity risk",Urban,Late teens,Portable,Physical,0.47034596375617793,39.0
11,Female,6.09,Laptop,True,0.4,poor sleep,Urban,Pre-teens,Portable,Physical,0.1475494233937397,40.0
16,Female,4.23,Smartphone,True,0.37,no health impact,Urban,Teenagers,Portable,None,0.47034596375617793,37.0
13,Male,4.46,Tablet,True,0.4,poor sleep,Urban,Teenagers,Portable,Physical,0.12602965403624383,40.0
10,Male,4.78,Tablet,True,0.57,poor sleep,Urban,Pre-teens,Portable,Physical,0.12602965403624383,56.99999999999999
13,Female,4.11,Laptop,True,0.38,"poor sleep, eye strain",Urban,Teenagers,Portable,Physical,0.1475494233937397,38.0
17,Female,4.81,Smartphone,True,0.43,poor sleep,Urban,Late teens,Portable,Physical,0.47034596375617793,43.0
13,Female,6.06,TV,True,0.31,poor sleep,Urban,Teenagers,Wallmounted,Physical,0.25607495881383857,31.0
12,Male,7.72,Smartphone,True,0.36,poor sleep,Urban,Pre-teens,Portable,Physical,0.47034596375617793,36.0
9,Female,4.78,TV,True,0.51,poor sleep,Urban,Pre-teens,Wallmounted,Physical,0.25607495881383857,51.0
17,Female,6.89,Laptop,True,0.32,no health impact,Urban,Late teens,Portable,None,0.1475494233937397,32.0
17,Male,4.08,Smartphone,True,0.49,poor sleep,Urban,Late teens,Portable,Physical,0.47034596375617793,49.0
9,Female,1.59,Smartphone,False,0.55,no health impact,Urban,Pre-teens,Portable,None,0.47034596375617793,55.00000000000001
14,Male,6.75,Smartphone,True,0.37,"poor sleep, eye strain",Urban,Teenagers,Portable,Physical,0.47034596375617793,37.0
9,Male,6.12,TV,True,0.46,no health impact,Urban,Pre-teens,Wallmounted,None,0.25607495881383857,46.0
13,Female,3.53,TV,True,0.36,"poor sleep, obesity risk",Urban,Teenagers,Wallmounted,Physical,0.25607495881383857,36.0
