Age,Age_Band,Avg_Screen_Time,Device_Category,Dynamic_Title,Edu_Recreation_Level,Educational_to_Recreational_Ratio,Exceeded_Recommended_Limit,Gender,Health_Impact_Category,Health_Impact_Perc,Health_Impacts,Most_Used_Device,Primary_Device,Total_Kids,Urban_or_Rural
17,Teenager,4.22,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.4,true,Female,Physical Health,100.0%,Poor Sleep,Laptop,Laptop,1,Urban
17,Teenager,4.43,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.4,true,Female,Physical Health,100.0%,Poor Sleep,Smartphone,Smartphone,1,Rural
17,Teenager,4.42,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.4,true,Female,Physical Health,100.0%,Poor Sleep,Smartphone,Smartphone,1,Urban
17,Teenager,6.46,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.4,true,Female,Physical Health,100.0%,Poor Sleep,Tablet,Tablet,1,Rural
17,Teenager,4.73,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.4,true,Female,Physical Health,100.0%,Poor Sleep,Tablet,Tablet,1,Urban
17,Teenager,3.49,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.4,true,Female,Physical Health,100.0%,"Poor Sleep, Eye Strain",Laptop,Laptop,1,Urban
17,Teenager,6.175,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.4,true,Female,Physical Health,100.0%,"Poor Sleep, Eye Strain",Smartphone,Smartphone,2,Urban
17,Teenager,4.08,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.4,true,Male,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Rural
17,Teenager,4.35,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.4,true,Male,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Urban
17,Teenager,3.9,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.4,true,Male,No Health Impacts,,No Health Impacts,Tablet,Tablet,1,Urban
17,Teenager,5.04,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.4,true,Male,Physical Health,100.0%,Poor Sleep,Laptop,Laptop,1,Urban
17,Teenager,4.955,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.4,true,Male,Physical Health,100.0%,Poor Sleep,Smartphone,Smartphone,2,Urban
17,Teenager,4.05,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.4,true,Male,Physical Health,100.0%,"Poor Sleep, Eye Strain",Smartphone,Smartphone,1,Rural
17,Teenager,4.64,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.4,true,Male,Physical Health,100.0%,"Poor Sleep, Eye Strain, Obesity Risk",Smartphone,Smartphone,1,Urban
17,Teenager,5.13,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.4,true,Male,Physical Health,100.0%,"Poor Sleep, Obesity Risk",Smartphone,Smartphone,1,Rural
17,Teenager,4.38,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.4,true,Male,Physical Health,100.0%,"Poor Sleep, Obesity Risk",Smartphone,Smartphone,1,Urban
17,Teenager,1.63,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.41,false,Male,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Rural
17,Teenager,2.28,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.41,false,Male,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Urban
17,Teenager,0,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.41,false,Male,No Health Impacts,,No Health Impacts,Tablet,Tablet,1,Urban
17,Teenager,5.45,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.41,true,Female,Both,100.0%,"Eye Strain, Anxiety",Tablet,Tablet,1,Urban
17,Teenager,3.01,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.41,true,Female,Both,100.0%,"Poor Sleep, Anxiety",Smartphone,Smartphone,1,Urban
17,Teenager,6.21,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.41,true,Female,Both,100.0%,"Poor Sleep, Anxiety, Obesity Risk",Smartphone,Smartphone,1,Urban
17,Teenager,4.32,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.41,true,Female,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Rural
17,Teenager,4.78,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.41,true,Female,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Urban
17,Teenager,5.83,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.41,true,Female,Physical Health,100.0%,Poor Sleep,Laptop,Laptop,1,Urban
17,Teenager,3.18,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.41,true,Female,Physical Health,100.0%,Poor Sleep,Smartphone,Smartphone,1,Rural
17,Teenager,4.845,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.41,true,Female,Physical Health,100.0%,Poor Sleep,Smartphone,Smartphone,2,Urban
17,Teenager,5.41,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.41,true,Female,Physical Health,100.0%,Poor Sleep,Tablet,Tablet,1,Rural
17,Teenager,5.62,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.41,true,Female,Physical Health,100.0%,"Poor Sleep, Eye Strain",Smartphone,Smartphone,1,Rural
17,Teenager,4.475,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.41,true,Male,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,2,Urban
17,Teenager,4.33,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.41,true,Male,No Health Impacts,,No Health Impacts,Tablet,Tablet,2,Urban
17,Teenager,3.92,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.41,true,Male,Physical Health,100.0%,Eye Strain,Smartphone,Smartphone,1,Rural
17,Teenager,5.39,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.41,true,Male,Physical Health,100.0%,Obesity Risk,Smartphone,Smartphone,1,Urban
17,Teenager,4.27,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.41,true,Male,Physical Health,100.0%,Poor Sleep,Laptop,Laptop,1,Rural
17,Teenager,6.38,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.41,true,Male,Physical Health,100.0%,Poor Sleep,Laptop,Laptop,1,Urban
17,Teenager,4.276666666666666,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.41,true,Male,Physical Health,100.0%,Poor Sleep,Smartphone,Smartphone,3,Rural
17,Teenager,5.47,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.41,true,Male,Physical Health,100.0%,Poor Sleep,Smartphone,Smartphone,2,Urban
17,Teenager,4.64,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.41,true,Male,Physical Health,100.0%,"Poor Sleep, Eye Strain",Laptop,Laptop,2,Rural
17,Teenager,4.21,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.41,true,Male,Physical Health,100.0%,"Poor Sleep, Eye Strain",Tablet,Tablet,1,Urban
17,Teenager,6.33,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.41,true,Male,Physical Health,100.0%,"Poor Sleep, Obesity Risk",Tablet,Tablet,1,Urban
17,Teenager,2.495,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.42,false,Male,No Health Impacts,,No Health Impacts,Laptop,Laptop,2,Urban
17,Teenager,2.5,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.42,false,Male,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Rural
17,Teenager,5.48,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.42,true,Female,Both,100.0%,"Eye Strain, Anxiety",Smartphone,Smartphone,1,Urban
17,Teenager,5.75,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.42,true,Female,Mental Health,100.0%,Anxiety,Smartphone,Smartphone,1,Rural
17,Teenager,6.18,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.42,true,Female,Mental Health,100.0%,Anxiety,Smartphone,Smartphone,1,Urban
17,Teenager,4.36,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.42,true,Female,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Urban
17,Teenager,4.16,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.42,true,Female,Physical Health,100.0%,Eye Strain,Smartphone,Smartphone,2,Urban
17,Teenager,5.72,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.42,true,Female,Physical Health,100.0%,Eye Strain,Tablet,Tablet,1,Urban
17,Teenager,4.32,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.42,true,Female,Physical Health,100.0%,Poor Sleep,Laptop,Laptop,1,Urban
17,Teenager,5.16,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.42,true,Female,Physical Health,100.0%,Poor Sleep,Smartphone,Smartphone,2,Urban
17,Teenager,4.525,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.42,true,Female,Physical Health,100.0%,"Poor Sleep, Eye Strain",Smartphone,Smartphone,2,Urban
17,Teenager,4.76,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.42,true,Female,Physical Health,100.0%,"Poor Sleep, Eye Strain, Obesity Risk",Smartphone,Smartphone,1,Rural
17,Teenager,3.92,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.42,true,Female,Physical Health,100.0%,"Poor Sleep, Eye Strain, Obesity Risk",Smartphone,Smartphone,1,Urban
17,Teenager,4.84,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.42,true,Female,Physical Health,100.0%,"Poor Sleep, Obesity Risk",Smartphone,Smartphone,1,Urban
17,Teenager,6.75,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.42,true,Female,Physical Health,100.0%,"Poor Sleep, Obesity Risk",Tablet,Tablet,1,Rural
17,Teenager,5,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.42,true,Male,Both,100.0%,"Eye Strain, Anxiety",Laptop,Laptop,1,Urban
17,Teenager,5.34,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.42,true,Male,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Rural
17,Teenager,4.69,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.42,true,Male,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,2,Urban
17,Teenager,5.315,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.42,true,Male,No Health Impacts,,No Health Impacts,Tablet,Tablet,2,Urban
17,Teenager,6.2,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.42,true,Male,Physical Health,100.0%,Eye Strain,Smartphone,Smartphone,1,Urban
17,Teenager,6.03,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.42,true,Male,Physical Health,100.0%,Obesity Risk,Tablet,Tablet,1,Rural
17,Teenager,5.6725,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.42,true,Male,Physical Health,100.0%,Poor Sleep,Smartphone,Smartphone,4,Urban
17,Teenager,3.11,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.42,true,Male,Physical Health,100.0%,"Poor Sleep, Eye Strain",Laptop,Laptop,1,Urban
17,Teenager,6.51,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.42,true,Male,Physical Health,100.0%,"Poor Sleep, Eye Strain",Smartphone,Smartphone,1,Urban
17,Teenager,2.5,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.43,false,Male,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Rural
17,Teenager,2.09,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.43,false,Male,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Urban
17,Teenager,3.89,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.43,true,Female,Both,100.0%,"Poor Sleep, Anxiety",Laptop,Laptop,1,Urban
17,Teenager,5.68,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.43,true,Female,Both,100.0%,"Poor Sleep, Eye Strain, Anxiety",Tablet,Tablet,1,Rural
17,Teenager,5.64,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.43,true,Female,No Health Impacts,,No Health Impacts,Laptop,Laptop,1,Rural
17,Teenager,5.95,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.43,true,Female,No Health Impacts,,No Health Impacts,Laptop,Laptop,1,Urban
17,Teenager,5.5566666666666675,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.43,true,Female,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,3,Urban
17,Teenager,5.675,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.43,true,Female,Physical Health,100.0%,Poor Sleep,Smartphone,Smartphone,4,Urban
17,Teenager,5.11,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.43,true,Male,Both,100.0%,"Poor Sleep, Anxiety",Laptop,Laptop,2,Rural
17,Teenager,3.11,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.43,true,Male,Both,100.0%,"Poor Sleep, Anxiety",Laptop,Laptop,1,Urban
17,Teenager,6.25,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.43,true,Male,Both,100.0%,"Poor Sleep, Anxiety, Obesity Risk",Laptop,Laptop,1,Rural
17,Teenager,5.54,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.43,true,Male,No Health Impacts,,No Health Impacts,Laptop,Laptop,1,Rural
17,Teenager,5.34,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.43,true,Male,No Health Impacts,,No Health Impacts,Laptop,Laptop,1,Urban
17,Teenager,5.88,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.43,true,Male,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,3,Rural
17,Teenager,5.94,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.43,true,Male,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Urban
17,Teenager,4.23,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.43,true,Male,Physical Health,100.0%,Eye Strain,Smartphone,Smartphone,1,Urban
17,Teenager,5.72,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.43,true,Male,Physical Health,100.0%,Obesity Risk,Laptop,Laptop,1,Urban
17,Teenager,7.21,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.43,true,Male,Physical Health,100.0%,Poor Sleep,Laptop,Laptop,1,Rural
17,Teenager,5.37,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.43,true,Male,Physical Health,100.0%,Poor Sleep,Smartphone,Smartphone,2,Urban
17,Teenager,5.11,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.43,true,Male,Physical Health,100.0%,Poor Sleep,Tablet,Tablet,1,Rural
17,Teenager,5.34,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.43,true,Male,Physical Health,100.0%,Poor Sleep,Tablet,Tablet,1,Urban
17,Teenager,3.14,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.43,true,Male,Physical Health,100.0%,"Poor Sleep, Eye Strain",Smartphone,Smartphone,1,Urban
17,Teenager,5.3,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.43,true,Male,Physical Health,100.0%,"Poor Sleep, Obesity Risk",Smartphone,Smartphone,1,Urban
17,Teenager,2.35,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.44,false,Female,No Health Impacts,,No Health Impacts,Laptop,Laptop,1,Urban
17,Teenager,2.59,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.44,false,Female,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,2,Urban
17,Teenager,2.76,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.44,false,Female,No Health Impacts,,No Health Impacts,Tablet,Tablet,1,Urban
17,Teenager,1.97,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.44,false,Male,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Rural
17,Teenager,2.3,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.44,false,Male,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Urban
17,Teenager,3.09,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.44,true,Female,Mental Health,100.0%,Anxiety,Laptop,Laptop,1,Urban
17,Teenager,8.27,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.44,true,Female,No Health Impacts,,No Health Impacts,Laptop,Laptop,1,Urban
17,Teenager,6.48,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.44,true,Female,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Rural
17,Teenager,6.05,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.44,true,Female,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Urban
17,Teenager,4.53,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.44,true,Female,Physical Health,100.0%,Poor Sleep,Laptop,Laptop,1,Rural
17,Teenager,4,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.44,true,Female,Physical Health,100.0%,Poor Sleep,Smartphone,Smartphone,1,Urban
17,Teenager,3.3,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.44,true,Female,Physical Health,100.0%,Poor Sleep,Tablet,Tablet,1,Urban
17,Teenager,5.72,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.44,true,Female,Physical Health,100.0%,"Poor Sleep, Eye Strain",Smartphone,Smartphone,1,Rural
17,Teenager,6.12,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.44,true,Female,Physical Health,100.0%,"Poor Sleep, Eye Strain, Obesity Risk",Smartphone,Smartphone,1,Urban
17,Teenager,6.02,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.44,true,Female,Physical Health,100.0%,"Poor Sleep, Obesity Risk",Smartphone,Smartphone,1,Rural
17,Teenager,4.43,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.44,true,Male,No Health Impacts,,No Health Impacts,Laptop,Laptop,2,Urban
17,Teenager,5.89,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.44,true,Male,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Urban
17,Teenager,5.19,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.44,true,Male,Physical Health,100.0%,Eye Strain,Smartphone,Smartphone,1,Rural
17,Teenager,4.7,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.44,true,Male,Physical Health,100.0%,Obesity Risk,Smartphone,Smartphone,1,Rural
17,Teenager,4.295,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.44,true,Male,Physical Health,100.0%,Poor Sleep,Laptop,Laptop,2,Urban
17,Teenager,5.12,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.44,true,Male,Physical Health,100.0%,Poor Sleep,Smartphone,Smartphone,4,Urban
17,Teenager,4.8,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.44,true,Male,Physical Health,100.0%,"Poor Sleep, Eye Strain",Smartphone,Smartphone,3,Urban
17,Teenager,4.68,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.44,true,Male,Physical Health,100.0%,"Poor Sleep, Obesity Risk",Smartphone,Smartphone,2,Urban
17,Teenager,1.39,"Portable (<30"" inch)",Screen Time Insights for Teenager (Rural),Medium,0.45,false,Female,No Health Impacts,,No Health Impacts,Laptop,Laptop,1,Rural
17,Teenager,2.39,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.45,false,Female,No Health Impacts,,No Health Impacts,Laptop,Laptop,1,Urban
17,Teenager,2.11,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.45,false,Female,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,2,Urban
17,Teenager,2.98,"Portable (<30"" inch)",Screen Time Insights for Teenager (Urban),Medium,0.45,false,Male,No Health Impacts,,No Health Impacts,Smartphone,Smartphone,1,Urban
